basho,day,rikishi1,win1,rikishi2,win2,kimarite
2017.03,7,Daiseido,0,Kotokobai,1,amiuchi
2017.03,7,Takaryu,1,Ryusei,0,oshidashi
2017.03,7,Sagatsukasa,0,Irie,1,hikiotoshi
2017.03,7,Chiyoarashi,0,Kizaki,1,oshidashi
2017.03,7,Abi,1,Hakuyozan,0,oshidashi
2017.03,7,Sakigake,0,Dewahayate,1,shitatedashinage
2017.03,7,Shimanoumi,1,Asasekiryu,0,oshidashi
2017.03,7,Tochimaru,0,Goshi,1,oshitaoshi
2017.03,7,Wakanoshima,0,Meisei,1,hatakikomi
2017.03,7,Daishoho,1,Kizenryu,0,yoritaoshi
2017.03,7,Toyonoshima,0,Akiseyama,1,yorikiri
2017.03,7,Amuru,0,Takagenji,1,tsukidashi
2017.03,7,Asahisho,1,Rikishin,0,hatakikomi
2017.03,7,Asanoyama,1,Fujiazuma,0,oshidashi
2017.03,7,Terutsuyoshi,1,Azumaryu,0,uwatenage
2017.03,7,Daiamami,0,Aminishiki,1,yorikiri
2017.03,7,Kitataiki,1,Ryuden,0,yorikiri
2017.03,7,Tsurugisho,1,Kitaharima,0,hatakikomi
2017.03,7,Seiro,0,Amakaze,1,tsukidashi
2017.03,7,Chiyomaru,0,Satoyama,1,yorikiri
2017.03,7,Osunaarashi,0,Toyohibiki,1,oshidashi
2017.03,7,Hidenoumi,1,Kyokutaisei,0,hikiotoshi
2017.03,7,Yamaguchi,1,Onosho,0,yorikiri
2017.03,7,Gagamaru,0,Homarefuji,1,yorikiri
2017.03,7,Kotoeko,1,Chiyotairyu,0,tsukiotoshi
2017.03,7,Chiyootori,0,Oyanagi,1,fusen
2017.03,7,Tokushoryu,1,Daishomaru,0,oshidashi
2017.03,7,Takakeisho,1,Ura,0,oshidashi
2017.03,7,Sadanoumi,1,Kyokushuho,0,yorikiri
2017.03,7,Nishikigi,0,Ishiura,1,shitatehineri
2017.03,7,Daieisho,0,Chiyoo,1,yorikiri
2017.03,7,Tochinoshin,1,Myogiryu,0,hatakikomi
2017.03,7,Tochiozan,0,Okinoumi,1,oshidashi
2017.03,7,Kaisei,0,Kagayaki,1,yorikiri
2017.03,7,Ichinojo,0,Kotoyuki,1,tsukidashi
2017.03,7,Endo,1,Chiyoshoma,0,uwatedashinage
2017.03,7,Hokutofuji,1,Arawashi,0,yorikiri
2017.03,7,Yoshikaze,0,Chiyonokuni,1,hikiotoshi
2017.03,7,Aoiyama,1,Takarafuji,0,hikiotoshi
2017.03,7,Kotoshogiku,1,Shohozan,0,yorikiri
2017.03,7,Sokokurai,0,Takayasu,1,tsukidashi
2017.03,7,Tamawashi,1,Ikioi,0,oshidashi
2017.03,7,Takekaze,0,Terunofuji,1,tsuridashi
2017.03,7,Takanoiwa,0,Kakuryu,1,hatakikomi
2017.03,7,Mitakeumi,0,Kisenosato,1,yorikiri
2017.03,7,Harumafuji,1,Shodai,0,yoritaoshi
2017.03,8,Kinugawa,0,Kotoimagawa,1,Â
2017.03,8,Yata,0,Abezakura,1,Â
2017.03,8,Kotoharamoto,1,Osuzuki,0,Â
2017.03,8,Kotonagahama,0,Satozakura,1,Â
2017.03,8,Toyama,0,Sakurayama,1,Â
2017.03,8,Matsuzawa,0,Masuyama,1,Â
2017.03,8,Toyama,0,Kotonagahama,1,Â
2017.03,8,Matsuzawa,0,Osuzuki,1,Â
2017.03,8,Kawaguchi,0,Kaishinho,1,yorikiri
2017.03,8,Omura,1,Harada,0,okuridashi
2017.03,8,Tokuda,1,Yabuoka,0,yoritaoshi
2017.03,8,Sawanofuji,1,Hattorizakura,0,oshidashi
2017.03,8,Momochizakura,0,Shunpo,1,oshitaoshi
2017.03,8,Fubu,1,Noborifuji,0,yorikiri
2017.03,8,Hokutoryu,1,Azumayama,0,yorikiri
2017.03,8,Yanagawa,0,Toranofuji,1,yoritaoshi
2017.03,8,Daishiryu,0,Hokuyozakura,1,yorikiri
2017.03,8,Bandaisan,0,Tomiyama,1,yorikiri
2017.03,8,Wakayamana,1,Ogiryu,0,shitatenage
2017.03,8,Takamayama,1,Ito,0,oshidashi
2017.03,8,Kirimaru,1,Hokutosato,0,hatakikomi
2017.03,8,Azumahikari,0,Nakaishi,1,yorikiri
2017.03,8,Takanonari,0,Hitomi,1,oshitaoshi
2017.03,8,Yamanaka,1,Azumanami,0,okuridashi
2017.03,8,Chida,0,Tamashinriki,1,yorikiri
2017.03,8,Asatatsuke,0,Kotokobayashi,1,oshidashi
2017.03,8,Reon,0,Tsuyukusa,1,kotenage
2017.03,8,Daisho,1,Hokutoyu,0,yorikiri
2017.03,8,Takakurayama,0,Adachi,1,yorikiri
2017.03,8,Takataisho,0,Sakurafuji,1,yorikiri
2017.03,8,Shimakaze,1,Itakozakura,0,oshitaoshi
2017.03,8,Kyokuhikari,0,Teruju,1,shitatenage
2017.03,8,Oatari,1,Fujinoteru,0,uwatenage
2017.03,8,Kenyu,1,Terunosato,0,oshidashi
2017.03,8,Hokuseikai,1,Shoryudo,0,oshidashi
2017.03,8,Dewanosora,0,Hisatsukasa,1,tsukiotoshi
2017.03,8,Nakatani,1,Isamufuji,0,oshidashi
2017.03,8,Hanashi,0,Shinyashiki,1,oshidashi
2017.03,8,Kotoyamato,1,Zendaisho,0,okuridashi
2017.03,8,Hiradomi,0,Fujihisashi,1,yoritaoshi
2017.03,8,Yamazaki,1,Kurokage,0,yorikiri
2017.03,8,Mochizuki,0,Higonoryu,1,yorikiri
2017.03,8,Daishohama,0,Iko,1,yorikiri
2017.03,8,Mihamaumi,1,Mibu,0,oshidashi
2017.03,8,Miyanofuji,0,Hamadayama,1,yoritaoshi
2017.03,8,Miyazakiyama,0,Kanryu,1,uwatenage
2017.03,8,Miyakojima,0,Narutaki,1,yorikiri
2017.03,8,Kasuganami,1,Motokiyama,0,oshidashi
2017.03,8,Surugafuji,1,Fujinotani,0,oshidashi
2017.03,8,Takaseiryu,1,Shinzan,0,oshidashi
2017.03,8,Asanoshima,0,Yokoe,1,oshidashi
2017.03,8,Asamorimoto,0,Wakakoki,1,yorikiri
2017.03,8,Gagyusan,0,Amamisho,1,tsukiotoshi
2017.03,8,Hokutonami,1,Masutenryu,0,sukuinage
2017.03,8,Fudano,0,Nakashima,1,hatakikomi
2017.03,8,Kotootomo,1,Asayokomichi,0,yoritaoshi
2017.03,8,Kinjo,1,Byakkomaru,0,oshidashi
2017.03,8,Tochimitsuru,1,Kototaiko,0,shitatenage
2017.03,8,Hayate,1,Akitoba,0,yoritaoshi
2017.03,8,Tsubakifuji,1,Hamamiryu,0,hikiotoshi
2017.03,8,Isenohana,1,Kobayashi,0,abisetaoshi
2017.03,8,Satoyama,0,Yuma,1,tsukiotoshi
2017.03,8,Hibikiryu,1,Sazanami,0,yorikiri
2017.03,8,Isshinryu,0,Matsuda,1,kakenage
2017.03,8,Wakahizen,0,Hao,1,yorikiri
2017.03,8,Takashinryu,1,Hokutogo,0,yorikiri
2017.03,8,Daitenpaku,1,Fujinokaze,0,tsukiotoshi
2017.03,8,Ariake,0,Tochikasuga,1,oshidashi
2017.03,8,Tosahikari,0,Takatenshu,1,kimetaoshi
2017.03,8,Sakaekaze,0,Kaishinmaru,1,tsukidashi
2017.03,8,Fujitaisei,1,Kotozensho,0,yorikiri
2017.03,8,Sadanohikari,1,Kototaiki,0,yorikiri
2017.03,8,Hokutotsuru,1,Kototsubasa,0,sotogake
2017.03,8,Toryu,1,Kiritsubasa,0,oshidashi
2017.03,8,Ryutsukasa,1,Tatsukaze,0,oshidashi
2017.03,8,Kotohayashi,1,Tochinoshima,0,okuridashi
2017.03,8,Maenofuji,1,Munakata,0,yorikiri
2017.03,8,Daishomune,1,Asanojo,0,sukuinage
2017.03,8,Tsugaruumi,1,Narumi,0,hatakikomi
2017.03,8,Hokutohana,1,Teraoumi,0,oshidashi
2017.03,8,Ryuseio,0,Daishozen,1,tsukiotoshi
2017.03,8,Saionji,0,Takei,1,uwatenage
2017.03,8,Sadanosato,1,Minatosho,0,hatakikomi
2017.03,8,Mitotsukasa,1,Onojo,0,oshitaoshi
2017.03,8,Okinoiwa,0,Kasugaryu,1,oshidashi
2017.03,8,Kyokuhozan,1,Asanotosa,0,hatakikomi
2017.03,8,Yoshifuji,0,Shohoryu,1,oshidashi
2017.03,8,Sadanohana,0,Kotootori,1,hatakikomi
2017.03,8,Kitanomine,0,Kihonoumi,1,oshidashi
2017.03,8,Dewaazuma,1,Takamiryu,0,uwatedashinage
2017.03,8,Gorikiyama,0,Chiyoraizan,1,uwatenage
2017.03,8,Kotoinagaki,1,Aratora,0,sukuinage
2017.03,8,Amanishiki,0,Awajiumi,1,yoritaoshi
2017.03,8,Tamakongo,1,Ohata,0,shitatenage
2017.03,8,Asayamabana,1,Hitenryu,0,tsukidashi
2017.03,8,Amanoshima,1,Kotodairyu,0,ashitori
2017.03,8,Shoketsu,0,Komakiryu,1,yorikiri
2017.03,8,Haruhikari,1,Ozora,0,hatakikomi
2017.03,8,Ikeru,1,Chiyonokatsu,0,yoritaoshi
2017.03,8,Daishoiwa,1,Hagane,0,yorikiri
2017.03,8,Shingaku,0,Nishikifuji,1,hatakikomi
2017.03,8,Hokutoshu,0,Nishiyama,1,yorikiri
2017.03,8,Itadaki,1,Kirinofuji,0,oshidashi
2017.03,8,Tsushimanada,0,Gokushindo,1,yoritaoshi
2017.03,8,Okinohama,0,Inoue,1,hatakikomi
2017.03,8,Yoshiazuma,1,Yutakasho,0,hatakikomi
2017.03,8,Dairaido,1,Sasayama,0,oshidashi
2017.03,8,Aomihama,1,Daishokaku,0,tsukiotoshi
2017.03,8,Sumanoumi,0,Musashiumi,1,oshidashi
2017.03,8,Koshinoryu,0,Suzaku,1,yorikiri
2017.03,8,Hirotsukasa,0,Katsunofuji,1,okuridashi
2017.03,8,Nakazono,1,Daijo,0,yorikiri
2017.03,8,Aokishin,1,Daishoryu,0,watashikomi
2017.03,8,Kaizen,0,Oazuma,1,uwatenage
2017.03,8,Higoarashi,1,Rao,0,sukuinage
2017.03,8,Komanokuni,1,Kainoryu,0,tsukiotoshi
2017.03,8,Kotokuzan,1,Byakko,0,oshidashi
2017.03,8,Hamayutaka,1,Ryuonami,0,oshidashi
2017.03,8,Aozora,0,Kaiseio,1,oshidashi
2017.03,8,Fukugoriki,0,Akinokawa,1,hatakikomi
2017.03,8,Shonannoumi,0,Musashikuni,1,tsukidashi
2017.03,8,Horyuyama,1,Akinoyama,0,hatakikomi
2017.03,8,Aonosho,0,Kaorufuji,1,oshidashi
2017.03,8,Hatooka,0,Oiwato,1,hatakikomi
2017.03,8,Keitenkai,1,Masutoo,0,yorikiri
2017.03,8,Rikito,0,Chiyosakae,1,oshitaoshi
2017.03,8,Tochinohama,0,Hokaho,1,oshidashi
2017.03,8,Nogami,1,Koba,0,yorikiri
2017.03,8,Tenkaiho,0,Gochozan,1,sukuinage
2017.03,8,Asahiryu,1,Okinofuji,0,uwatenage
2017.03,8,Jokoryu,0,Irodori,1,sukuinage
2017.03,8,Tochinobori,0,Tokushinho,1,yorikiri
2017.03,8,Yamatofuji,0,Ichiki,1,shitatedashinage
2017.03,8,Tamaki,0,Tsurubayashi,1,hatakikomi
2017.03,8,Takemasa,0,Mugendai,1,yoritaoshi
2017.03,8,Takayoshitoshi,1,Shiba,0,yoritaoshi
2017.03,8,Masunosho,0,Tochihiryu,1,tsukiotoshi
2017.03,8,Kiribayama,0,Akua,1,kakenage
2017.03,8,Kairyu,1,Asabenkei,0,oshidashi
2017.03,8,Asahisho,0,Meisei,1,yorikiri
2017.03,8,Kitataiki,0,Fujiazuma,1,oshitaoshi
2017.03,8,Satoyama,0,Rikishin,1,kotenage
2017.03,8,Terutsuyoshi,1,Seiro,0,isamiashi
2017.03,8,Daiamami,1,Kitaharima,0,oshidashi
2017.03,8,Aminishiki,0,Azumaryu,1,uwatenage
2017.03,8,Tsurugisho,1,Asanoyama,0,uwatenage
2017.03,8,Yamaguchi,1,Amakaze,0,uwatenage
2017.03,8,Ryuden,1,Kyokutaisei,0,yorikiri
2017.03,8,Kotoeko,0,Osunaarashi,1,tsukidashi
2017.03,8,Chiyomaru,1,Homarefuji,0,oshidashi
2017.03,8,Hidenoumi,0,Toyohibiki,1,yoritaoshi
2017.03,8,Gagamaru,1,Oyanagi,0,yorikiri
2017.03,8,Onosho,1,Chiyotairyu,0,tsukidashi
2017.03,8,Tokushoryu,1,Kyokushuho,0,oshidashi
2017.03,8,Nishikigi,0,Daishomaru,1,oshidashi
2017.03,8,Myogiryu,1,Ishiura,0,oshidashi
2017.03,8,Tochinoshin,0,Takakeisho,1,hikiotoshi
2017.03,8,Chiyoo,0,Tochiozan,1,katasukashi
2017.03,8,Kagayaki,1,Sadanoumi,0,oshidashi
2017.03,8,Ura,1,Kotoyuki,0,okuridashi
2017.03,8,Daieisho,1,Okinoumi,0,oshidashi
2017.03,8,Ichinojo,0,Kaisei,1,yorikiri
2017.03,8,Endo,1,Hokutofuji,0,yorikiri
2017.03,8,Yoshikaze,1,Aoiyama,0,yorikiri
2017.03,8,Chiyonokuni,1,Arawashi,0,tottari
2017.03,8,Chiyoshoma,1,Takarafuji,0,sukuinage
2017.03,8,Tamawashi,0,Takekaze,1,hatakikomi
2017.03,8,Kotoshogiku,1,Sokokurai,0,yorikiri
2017.03,8,Ikioi,0,Takayasu,1,shitatenage
2017.03,8,Mitakeumi,0,Terunofuji,1,oshidashi
2017.03,8,Harumafuji,1,Takanoiwa,0,uwatenage
2017.03,8,Shodai,0,Kakuryu,1,yorikiri
2017.03,8,Shohozan,0,Kisenosato,1,kotehineri
2017.03,9,Minami,1,Kotourasaki,0,Â
2017.03,9,Kaishin,1,Hayasaka 1,0,Â
2017.03,9,Sekizukayama,0,Kototsukahara,1,Â
2017.03,9,Tagomaru,1,Kotohonma,0,Â
2017.03,9,Toki,0,Wakaseiun,1,Â
2017.03,9,Taranami,1,Matsuoka,0,Â
2017.03,9,Sekizukayama,1,Hayasaka 1,0,Â
2017.03,9,Toki,0,Kotohonma,1,Â
2017.03,9,Tokuda,0,Ryuko,1,yorikiri
2017.03,9,Omura,0,Wakatozakura,1,oshidashi
2017.03,9,Hokutoryu,0,Matsunofuji,1,shitatenage
2017.03,9,Suzuki,1,Noborifuji,0,tsukidashi
2017.03,9,Miura,1,Shunpo,0,yorikiri
2017.03,9,Aizufuji,1,Ito,0,yoritaoshi
2017.03,9,Momochizakura,0,Azumayama,1,hatakikomi
2017.03,9,Tatsunofuji,0,Yamashita,1,oshidashi
2017.03,9,Yanagawa,0,Hokuyozakura,1,uwatenage
2017.03,9,Fukuminato,1,Asahinishiki,0,yorikiri
2017.03,9,Wakayamana,0,Ichiyamamoto,1,tsukidashi
2017.03,9,Kirimaru,0,Ayaminato,1,oshidashi
2017.03,9,Mogaminishiki,1,Imai,0,yoritaoshi
2017.03,9,Kozakura,0,Azumanami,1,yorikiri
2017.03,9,Takanonari,1,Teraowaka,0,yorikiri
2017.03,9,Nakaishi,0,Kainowaka,1,hikiotoshi
2017.03,9,Yamanaka,1,Sugano,0,isamiashi
2017.03,9,Kotokobayashi,1,Hitomi,0,tsukiotoshi
2017.03,9,Reon,0,Daishojo,1,uwatenage
2017.03,9,Takada,0,Ryuki,1,oshidashi
2017.03,9,Okuniasahi,0,Takataisho,1,shitatenage
2017.03,9,Kokuryunami,1,Buken,0,yorikiri
2017.03,9,Asatatsuke,1,Itakozakura,0,yorikiri
2017.03,9,Sakurafuji,0,Wakayamanaka,1,yorikiri
2017.03,9,Terunosato,1,Oatari,0,oshidashi
2017.03,9,Kenyu,0,Kenshin,1,oshidashi
2017.03,9,Tamanoryu,1,Shoryudo,0,oshidashi
2017.03,9,Hisatsukasa,0,Kotoomura,1,okuridashi
2017.03,9,Ozaki,1,Watatani,0,kakenage
2017.03,9,Chiyooume,1,Shinyashiki,0,kotenage
2017.03,9,Saito,1,Zendaisho,0,tsukidashi
2017.03,9,Fujihisashi,0,Inabajo,1,kimetaoshi
2017.03,9,Mochizuki,1,Fukuazuma,0,yorikiri
2017.03,9,Furanshisu,1,Higonoryu,0,yorikiri
2017.03,9,Oyamatoumi,1,Hamadayama,0,hatakikomi
2017.03,9,Mihamaumi,0,Sorakaze,1,tsukiotoshi
2017.03,9,Sadanogo,1,Daishoko,0,uwatedashinage
2017.03,9,Wakayama,1,Kirizakura,0,oshidashi
2017.03,9,Fujiarashi,1,Motokiyama,0,oshidashi
2017.03,9,Narutaki,1,Surugafuji,0,oshidashi
2017.03,9,Asanoshima,0,Kasuganami,1,oshidashi
2017.03,9,Takaseiryu,1,Yamatonami,0,uwatenage
2017.03,9,Asamorimoto,1,Okunisato,0,sukuinage
2017.03,9,Gagyusan,0,Kototora,1,oshidashi
2017.03,9,Kitadaichi,1,Nakashima,0,tsukidashi
2017.03,9,Tagonofuji,1,Tatsunoumi,0,kotenage
2017.03,9,Tochitensho,0,Fujisato,1,oshidashi
2017.03,9,Ezuka,0,Asayokomichi,1,yorikiri
2017.03,9,Masutenryu,1,Arikawa,0,oshidashi
2017.03,9,Tsubakifuji,0,Kinjo,1,tsukiotoshi
2017.03,9,Satonofuji,1,Kotomanabe,0,kubinage
2017.03,9,Mienosato,0,Kamiyutaka,1,yorikiri
2017.03,9,Isenohana,0,Asaokado,1,yorikiri
2017.03,9,Teraosho,1,Imafuku,0,yorikiri
2017.03,9,Sazanami,1,Hokutohomare,0,oshidashi
2017.03,9,Matsuda,0,Daishoki,1,yorikiri
2017.03,9,Daitenpaku,1,Tsurugikaze,0,yorikiri
2017.03,9,Takatenshu,1,Kotomyozan,0,oshidashi
2017.03,9,Ariake,1,Terunohana,0,yorikiri
2017.03,9,Tosahikari,0,Fujinokaze,1,yorikiri
2017.03,9,Sakaekaze,1,Hokutogo,0,tsukiotoshi
2017.03,9,Fujitaisei,1,Unzendake,0,tsukiotoshi
2017.03,9,Takakiho,0,Fujinoumi,1,okuridashi
2017.03,9,Hidano,0,Azumasho,1,yorikiri
2017.03,9,Kotomiyakura,0,Shobushi,1,oshidashi
2017.03,9,Kisenowaka,1,Ryutsukasa,0,uwatenage
2017.03,9,Kiryu,0,Asanojo,1,uwatenage
2017.03,9,Kotokensei,1,Tochinoshima,0,oshidashi
2017.03,9,Maenofuji,0,Kotorikuzan,1,hatakikomi
2017.03,9,Narumi,1,Fujinowaka,0,oshidashi
2017.03,9,Daishozen,0,Hokutohana,1,tsukiotoshi
2017.03,9,Karatsuumi,1,Ginseizan,0,tsukiotoshi
2017.03,9,Hikarugenji,0,Takei,1,yorikiri
2017.03,9,Yamamoto,0,Onojo,1,yorikiri
2017.03,9,Masuminoru,1,Asanotosa,0,yorikiri
2017.03,9,Kyokuhozan,1,Miyauchi,0,oshidashi
2017.03,9,Yoshifuji,1,Miyazaki,0,oshidashi
2017.03,9,Saidaiji,1,Sadanohana,0,yorikiri
2017.03,9,Kirinoryu,1,Aratora,0,yorikiri
2017.03,9,Oisato,0,Asatenmai,1,oshidashi
2017.03,9,Dewanojo,1,Kotootori,0,yorikiri
2017.03,9,Takamiryu,0,Kotorikisen,1,uwatedashinage
2017.03,9,Kotoinagaki,0,Tamakongo,1,oshidashi
2017.03,9,Amanishiki,1,Saio,0,ashitori
2017.03,9,Kaonishiki,0,Ohata,1,yorikiri
2017.03,9,Minatoryu,1,Hienriki,0,sukuinage
2017.03,9,Kotohayato,1,Komakiryu,0,oshitaoshi
2017.03,9,Orora,0,Hitenryu,1,tsukiotoshi
2017.03,9,Shoketsu,1,Chiyonokatsu,0,oshidashi
2017.03,9,Amanoshima,0,Yokuyusei,1,yoritaoshi
2017.03,9,Nishikifuji,0,Ikeru,1,shitatenage
2017.03,9,Shingaku,0,Midorifuji,1,okurigake
2017.03,9,Nishiyama,1,Inoue,0,yorikiri
2017.03,9,Hitachigo,0,Ozora,1,hikiotoshi
2017.03,9,Yoshiazuma,0,Hokutoshu,1,shitatehineri
2017.03,9,Obamaumi,1,Kirinofuji,0,oshidashi
2017.03,9,Yutakasho,1,Sasayama,0,oshidashi
2017.03,9,Shinohara,1,Koshinoryu,0,oshitaoshi
2017.03,9,Tetsuyuzan,0,Nakazono,1,oshidashi
2017.03,9,Kainishiki,0,Aoi,1,oshidashi
2017.03,9,Azumasato,0,Suzaku,1,okuridashi
2017.03,9,Kotonoshu,0,Hokutoo,1,yorikiri
2017.03,9,Hirotsukasa,1,Kisenoyama,0,yorikiri
2017.03,9,Higoarashi,1,Kotofukujuno,0,shitatenage
2017.03,9,Yuki,0,Takamisato,1,hikkake
2017.03,9,Sotairyu,0,Komanokuni,1,kimedashi
2017.03,9,Kotokino,1,Ryuonami,0,oshidashi
2017.03,9,Shunba,0,Kaiseio,1,oshidashi
2017.03,9,Onami,1,Oki,0,makiotoshi
2017.03,9,Fukugoriki,0,Musashikuni,1,okuridashi
2017.03,9,Shonannoumi,0,Kansei,1,okuridashi
2017.03,9,Kagamio,1,Aonosho,0,hatakikomi
2017.03,9,Dewaotori,0,Ayanoumi,1,uwatedashinage
2017.03,9,Keitenkai,1,Nionoumi,0,hatakikomi
2017.03,9,Shosei,1,Hokaho,0,shitatenage
2017.03,9,Higonojo,0,Nogami,1,yorikiri
2017.03,9,Shotenro,0,Daiseiho,1,oshidashi
2017.03,9,Tochinobori,1,Okinofuji,0,kubinage
2017.03,9,Yamatofuji,1,Tenkaiho,0,susoharai
2017.03,9,Kotodaigo,1,Chiyoarashi,0,yorikiri
2017.03,9,Oiwato,0,Irodori,1,tsukidashi
2017.03,9,Abi,1,Sasakiyama,0,tottari
2017.03,9,Tamaki,0,Takaryu,1,kotenage
2017.03,9,Kizaki,1,Hakuyozan,0,yorikiri
2017.03,9,Ichiki,0,Asasekiryu,1,yorikiri
2017.03,9,Shimanoumi,1,Takayoshitoshi,0,oshidashi
2017.03,9,Takemasa,1,Shiba,0,yorikiri
2017.03,9,Kairyu,1,Masunosho,0,tsukiotoshi
2017.03,9,Iwasaki,1,Goshi,0,okuridashi
2017.03,9,Toyonoshima,0,Kiribayama,1,yorikiri
2017.03,9,Amuru,0,Kizenryu,1,uwatenage
2017.03,9,Takagenji,0,Rikishin,1,yorikiri
2017.03,9,Terutsuyoshi,1,Kitaharima,0,oshidashi
2017.03,9,Satoyama,1,Seiro,0,katasukashi
2017.03,9,Kitataiki,0,Azumaryu,1,uwatedashinage
2017.03,9,Fujiazuma,0,Ryuden,1,oshitaoshi
2017.03,9,Tsurugisho,1,Aminishiki,0,yorikiri
2017.03,9,Asahisho,0,Amakaze,1,yoritaoshi
2017.03,9,Osunaarashi,1,Asanoyama,0,oshitaoshi
2017.03,9,Daiamami,1,Kyokutaisei,0,yorikiri
2017.03,9,Yamaguchi,0,Toyohibiki,1,yoritaoshi
2017.03,9,Hidenoumi,1,Oyanagi,0,tsukiotoshi
2017.03,9,Chiyomaru,0,Onosho,1,oshidashi
2017.03,9,Gagamaru,0,Kotoeko,1,yorikiri
2017.03,9,Homarefuji,0,Chiyotairyu,1,tsukidashi
2017.03,9,Takakeisho,1,Nishikigi,0,oshidashi
2017.03,9,Myogiryu,1,Ura,0,yoritaoshi
2017.03,9,Sadanoumi,1,Chiyoo,0,yorikiri
2017.03,9,Daieisho,1,Kyokushuho,0,oshidashi
2017.03,9,Tokushoryu,0,Tochiozan,1,hatakikomi
2017.03,9,Daishomaru,1,Kotoyuki,0,oshidashi
2017.03,9,Kagayaki,1,Ishiura,0,oshidashi
2017.03,9,Chiyoshoma,1,Aoiyama,0,yorikiri
2017.03,9,Chiyonokuni,0,Tochinoshin,1,hatakikomi
2017.03,9,Endo,1,Okinoumi,0,yorikiri
2017.03,9,Yoshikaze,1,Ichinojo,0,shitatehineri
2017.03,9,Shohozan,0,Kaisei,1,yorikiri
2017.03,9,Hokutofuji,1,Takanoiwa,0,yoritaoshi
2017.03,9,Mitakeumi,1,Shodai,0,yorikiri
2017.03,9,Takekaze,0,Takayasu,1,hatakikomi
2017.03,9,Tamawashi,0,Sokokurai,1,okuridashi
2017.03,9,Ikioi,0,Terunofuji,1,yorikiri
2017.03,9,Kotoshogiku,0,Kisenosato,1,tsukiotoshi
2017.03,9,Harumafuji,0,Arawashi,1,yorikiri
2017.03,9,Takarafuji,0,Kakuryu,1,yorikiri
2017.03,10,Hattorizakura,0,Nishimura,1,oshidashi
2017.03,10,Harada,1,Yabuoka,0,isamiashi
2017.03,10,Kaishinho,0,Shido,1,oshidashi
2017.03,10,Jingu,1,Kawaguchi,0,yorikiri
2017.03,10,Burinosato,1,Ogiryu,0,yoritaoshi
2017.03,10,Higohikari,0,Shironofuji,1,yorikiri
2017.03,10,Toranofuji,0,Wakaichiro,1,tsukidashi
2017.03,10,Wada,1,Sawanofuji,0,oshidashi
2017.03,10,Daiisshin,0,Fubu,1,uwatenage
2017.03,10,Ichifuji,1,Kyonosato,0,yorikiri
2017.03,10,Daishiryu,0,Bandaisan,1,yorikiri
2017.03,10,Goketsuyama,0,Hakuyo,1,hatakikomi
2017.03,10,Asashiomoto,1,Isamiryu,0,oshidashi
2017.03,10,Tomiyama,0,Daigonishiki,1,sukuinage
2017.03,10,Hokutosato,0,Azumahikari,1,yorikiri
2017.03,10,Takamayama,0,Kakutaiki,1,oshidashi
2017.03,10,Chida,0,Shiraseyama,1,oshidashi
2017.03,10,Ryubu,0,Tsuyukusa,1,hatakikomi
2017.03,10,Daisho,1,Tamashinriki,0,tsukiotoshi
2017.03,10,Takakurayama,1,Fukuda,0,yoritaoshi
2017.03,10,Hokutoyu,1,Shimakaze,0,yoritaoshi
2017.03,10,Adachi,0,Fukunofuji,1,uwatenage
2017.03,10,Tsunekawa,1,Hikarifuji,0,yorikiri
2017.03,10,Daiseiryu,1,Teruju,0,oshidashi
2017.03,10,Kotouruga,1,Asahimaru,0,uwatenage
2017.03,10,Kyokuhikari,1,Fujinoteru,0,kotenage
2017.03,10,Tokio,0,Hanakaze,1,hatakikomi
2017.03,10,Amamidake,0,Sakura,1,yorikiri
2017.03,10,Dewanosora,0,Hokuseikai,1,hatakikomi
2017.03,10,Tochisato,1,Toseima,0,hikiotoshi
2017.03,10,Nakatani,1,Kadokura,0,hatakikomi
2017.03,10,Hanashi,0,Isamufuji,1,yorikiri
2017.03,10,Hiradomi,1,Kotoyamato,0,oshidashi
2017.03,10,Kodera,0,Ichinoryu,1,hikiotoshi
2017.03,10,Yamana,0,Kurokage,1,yorikiri
2017.03,10,Izumigawa,1,Yamazaki,0,shitatenage
2017.03,10,Miyazakiyama,0,Miyanofuji,1,oshidashi
2017.03,10,Rikiyushi,0,Kanryu,1,yorikiri
2017.03,10,Sekizuka,0,Iko,1,uwatenage
2017.03,10,Mibu,0,Terumichi,1,yorikiri
2017.03,10,Shinzan,1,Daishohama,0,uwatedashinage
2017.03,10,Miyakojima,0,Fujinotani,1,shitatenage
2017.03,10,Hakkairyu,0,Omote,1,shitatenage
2017.03,10,Kenho,0,Onokura,1,oshidashi
2017.03,10,Mimurodake,1,Yokoe,0,uwatenage
2017.03,10,Hokutonami,1,Wakakoki,0,yorikiri
2017.03,10,Nakai,1,Kotootomo,0,uwatenage
2017.03,10,Fudano,1,Amamisho,0,oshidashi
2017.03,10,Iida,1,Nakao,0,hatakikomi
2017.03,10,Tochimitsuru,1,Byakkomaru,0,yorikiri
2017.03,10,Tokkoriki,0,Takiguchi,1,hatakikomi
2017.03,10,Hokutoiwami,0,Tokiryu,1,tsukiotoshi
2017.03,10,Kototaiko,1,Akitoba,0,yoritaoshi
2017.03,10,Hayate,0,Hamamiryu,1,hatakikomi
2017.03,10,Kobayashi,0,Kotonoshima,1,oshidashi
2017.03,10,Wakatakakage,0,Murata,1,kotenage
2017.03,10,Obara,1,Yuma,0,oshidashi
